time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Activity,Activity Confidence,Activity Start,Steps,Last Step Date,State
2014-09-21 00:36:28.482,45,0.45,0,0,0,0,0,0,0,-1,0.01368713,0.04095459,-1.035904,0,0,0,0,0,-1,-0.01908501,0.00626482,0.008262191,0.9968632,0.01372804,-0.04026132,-0.003811745,-0.0003220258,0.005482954,0.001481265,-0.000836991,-0.0337567,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.527,46,0.46,0,0,0,0,0,0,0,-1,0.01611328,0.04260254,-1.033524,0,0,0,0,0,-1,-0.01404045,0.007438475,0.009613212,0.9969203,0.01369849,-0.04030502,-0.003946901,-0.0003489729,0.009156971,1.985963e-07,0.0006604803,-0.03680981,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.552,47,0.47,0,0,0,0,0,0,0,-1,0.01611328,0.04260254,-1.033524,0,0,0,0,0,-1,-0.01404045,0.007438475,0.009613212,0.9969203,0.01369849,-0.04030502,-0.003946901,-0.0003489729,0.009156971,1.985963e-07,0.0006604803,-0.03680981,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.593,48,0.48,0,0,0,0,0,0,0,-1,0.01556396,0.04078674,-1.033386,0,0,0,0,0,-1,-0.02176175,0.006336992,0.01690655,0.997251,0.01382618,-0.04037606,-0.007627851,0.000859356,0.0028551,0.002985459,-0.0003107645,-0.03785203,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.625,49,0.49,0,0,0,0,0,0,0,-1,0.01564026,0.04045105,-1.033569,0,0,0,0,0,-1,-0.02545849,0.008761267,0.01184361,0.9972976,0.01384533,-0.0404124,-0.003867808,-0.001586141,0.004189379,0.002264435,0.0003090447,-0.03652625,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.659,50,0.5,0,0,0,0,0,0,0,-1,0.01481628,0.04193115,-1.034042,0,0,0,0,0,-1,-0.02167866,0.009945842,0.01316667,0.997475,0.01389331,-0.04058956,-0.006340936,0.0008426436,0.001640349,0.0002787314,-0.0003867607,-0.03628995,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.694,51,0.51,0,0,0,0,0,0,0,-1,0.0161438,0.03994751,-1.033447,0,0,0,0,0,-1,-0.0229434,0.00995676,0.0131387,0.997532,0.0139069,-0.04064361,-0.00516606,-0.001593939,0.002691625,0.0009213221,0.001298732,-0.03496481,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.729,52,0.52,0,0,0,0,0,0,0,-1,0.01487732,0.04077148,-1.034119,0,0,0,0,0,-1,-0.01152536,0.008633968,0.01090831,0.9976817,0.01396808,-0.04070609,-0.006387048,-0.001597053,0.0001780107,0.0005245375,0.0001071525,-0.03440363,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.769,53,0.53,0,0,0,0,0,0,0,-1,0.0138092,0.04100037,-1.034592,0,0,0,0,0,-1,-0.01163056,0.008669921,0.01712279,0.9977708,0.01395606,-0.04067929,-0.007707619,-0.0003546137,0.003875085,0.0009332613,0.0001034065,-0.03504324,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.805,54,0.54,0,0,0,0,0,0,0,-1,0.01457214,0.04039001,-1.0327,0,0,0,0,0,-1,-0.01161511,0.003814978,0.01465191,0.9979227,0.0139501,-0.04065882,-0.001368026,-0.00162677,0.002775855,-0.0003883149,-0.001432535,-0.03388266,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:36:29.896,0,2014-09-21 00:36:16.523,0
